date,name,value,rank,lastValue
2020-01-12,The Dave Brubeck Quartet,0,22,0
2020-01-12,The Fearless Flyers,0,30,0
2020-01-12,The Knocks,9,11,7
2020-01-12,The Kooks,0,17,0
2020-01-12,The Shins,19,6,19
2020-01-12,The Strokes,0,19,0
2020-01-12,UNISON SQUARE GARDEN,0,21,0
2020-01-12,Vulfpeck,1,13,1
2020-01-12,Wednesday Campanella,0,26,0
2020-01-12,Yuki Hayashi,0,27,0
2020-01-12,フレデリック,0,28,0
2020-01-12,久石譲,0,54,0
2020-01-13,Anderson .Paak,0,31,0
2020-01-13,Antônio Carlos Jobim,0,53,0
2020-01-13,Arctic Monkeys,0,34,0
2020-01-13,Babu Santana,0,35,0
2020-01-13,Baco Exu do Blues,0,36,0
2020-01-13,Castlebeat,0,37,0
2020-01-13,Chico Buarque,0,38,0
2020-01-13,Chihiro Yamanaka,0,39,0
2020-01-13,Christian McBride,0,40,0
2020-01-13,Cory Wong,34,1,34
2020-01-13,Daft Punk,0,41,0
2020-01-13,Emicida,0,42,0
2020-01-13,Fitz and the Tantrums,0,33,0
2020-01-13,Foster the People,168,0,149
2020-01-13,Gen Hoshino,0,43,0
2020-01-13,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-13,Hermeto Pascoal,0,46,0
2020-01-13,Hiromi,26,3,26
2020-01-13,J Rabbit,0,47,0
2020-01-13,Jamiroquai,13,8,13
2020-01-13,Jimi Hendrix,0,48,0
2020-01-13,Jimmy Ponder,0,49,0
2020-01-13,John Mayer,12,9,12
2020-01-13,KT Tunstall,0,50,0
2020-01-13,Kenshi Yonezu,0,51,0
2020-01-13,Khruangbin,0,52,0
2020-01-13,Kristen Bell,19,5,19
2020-01-13,Novos Baianos,11,10,11
2020-01-13,OKAMOTO'S,0,44,0
2020-01-13,Oscar Peterson,1,14,1
2020-01-13,Phoenix,5,13,5
2020-01-13,Pomplamoose,0,32,0
2020-01-13,Public Enemy,0,29,0
2020-01-13,Rage Against the Machine,22,4,22
2020-01-13,Red Hot Chili Peppers,29,2,29
2020-01-13,Rina Sawayama,0,25,0
2020-01-13,Romes,0,24,0
2020-01-13,Saint Motel,0,23,0
2020-01-13,Sakanaction,14,7,14
2020-01-13,Self,0,20,0
2020-01-13,Stella Jang,0,18,0
2020-01-13,Taichi Mukai,0,16,0
2020-01-13,Tame Impala,6,12,1
2020-01-13,The Dave Brubeck Quartet,0,22,0
2020-01-13,The Fearless Flyers,0,30,0
2020-01-13,The Knocks,11,11,9
2020-01-13,The Kooks,0,17,0
2020-01-13,The Shins,19,6,19
2020-01-13,The Strokes,0,19,0
2020-01-13,UNISON SQUARE GARDEN,0,21,0
2020-01-13,Vulfpeck,1,15,1
2020-01-13,Wednesday Campanella,0,26,0
2020-01-13,Yuki Hayashi,0,27,0
2020-01-13,フレデリック,0,28,0
2020-01-13,久石譲,0,54,0
2020-01-14,Anderson .Paak,0,31,0
2020-01-14,Antônio Carlos Jobim,0,53,0
2020-01-14,Arctic Monkeys,0,34,0
2020-01-14,Babu Santana,0,35,0
2020-01-14,Baco Exu do Blues,0,36,0
2020-01-14,Castlebeat,0,37,0
2020-01-14,Chico Buarque,0,38,0
2020-01-14,Chihiro Yamanaka,0,39,0
2020-01-14,Christian McBride,0,40,0
2020-01-14,Cory Wong,35,1,34
2020-01-14,Daft Punk,0,41,0
2020-01-14,Emicida,0,42,0
2020-01-14,Fitz and the Tantrums,0,33,0
2020-01-14,Foster the People,182,0,168
2020-01-14,Gen Hoshino,0,43,0
2020-01-14,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-14,Hermeto Pascoal,0,46,0
2020-01-14,Hiromi,26,3,26
2020-01-14,J Rabbit,0,47,0
2020-01-14,Jamiroquai,13,8,13
2020-01-14,Jimi Hendrix,0,48,0
2020-01-14,Jimmy Ponder,0,49,0
2020-01-14,John Mayer,12,10,12
2020-01-14,KT Tunstall,0,50,0
2020-01-14,Kenshi Yonezu,0,51,0
2020-01-14,Khruangbin,0,52,0
2020-01-14,Kristen Bell,20,5,19
2020-01-14,Novos Baianos,11,11,11
2020-01-14,OKAMOTO'S,0,44,0
2020-01-14,Oscar Peterson,1,14,1
2020-01-14,Phoenix,6,13,5
2020-01-14,Pomplamoose,0,32,0
2020-01-14,Public Enemy,0,29,0
2020-01-14,Rage Against the Machine,22,4,22
2020-01-14,Red Hot Chili Peppers,29,2,29
2020-01-14,Rina Sawayama,0,25,0
2020-01-14,Romes,0,24,0
2020-01-14,Saint Motel,0,23,0
2020-01-14,Sakanaction,14,7,14
2020-01-14,Self,0,20,0
2020-01-14,Stella Jang,0,18,0
2020-01-14,Taichi Mukai,0,16,0
2020-01-14,Tame Impala,9,12,6
2020-01-14,The Dave Brubeck Quartet,0,22,0
2020-01-14,The Fearless Flyers,0,30,0
2020-01-14,The Knocks,13,9,11
2020-01-14,The Kooks,0,17,0
2020-01-14,The Shins,20,6,19
2020-01-14,The Strokes,0,19,0
2020-01-14,UNISON SQUARE GARDEN,0,21,0
2020-01-14,Vulfpeck,1,15,1
2020-01-14,Wednesday Campanella,0,26,0
2020-01-14,Yuki Hayashi,0,27,0
2020-01-14,フレデリック,0,28,0
2020-01-14,久石譲,0,54,0
2020-01-15,Anderson .Paak,0,31,0
2020-01-15,Antônio Carlos Jobim,0,53,0
2020-01-15,Arctic Monkeys,0,34,0
2020-01-15,Babu Santana,0,35,0
2020-01-15,Baco Exu do Blues,0,36,0
2020-01-15,Castlebeat,0,37,0
2020-01-15,Chico Buarque,0,38,0
2020-01-15,Chihiro Yamanaka,0,39,0
2020-01-15,Christian McBride,0,40,0
2020-01-15,Cory Wong,35,1,35
2020-01-15,Daft Punk,0,41,0
2020-01-15,Emicida,0,42,0
2020-01-15,Fitz and the Tantrums,0,33,0
2020-01-15,Foster the People,220,0,182
2020-01-15,Gen Hoshino,0,43,0
2020-01-15,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-15,Hermeto Pascoal,0,46,0
2020-01-15,Hiromi,26,3,26
2020-01-15,J Rabbit,0,47,0
2020-01-15,Jamiroquai,13,9,13
2020-01-15,Jimi Hendrix,0,48,0
2020-01-15,Jimmy Ponder,0,49,0
2020-01-15,John Mayer,12,10,12
2020-01-15,KT Tunstall,0,50,0
2020-01-15,Kenshi Yonezu,0,51,0
2020-01-15,Khruangbin,0,52,0
2020-01-15,Kristen Bell,20,5,20
2020-01-15,Novos Baianos,11,11,11
2020-01-15,OKAMOTO'S,0,44,0
2020-01-15,Oscar Peterson,1,14,1
2020-01-15,Phoenix,6,13,6
2020-01-15,Pomplamoose,0,32,0
2020-01-15,Public Enemy,0,29,0
2020-01-15,Rage Against the Machine,22,4,22
2020-01-15,Red Hot Chili Peppers,29,2,29
2020-01-15,Rina Sawayama,0,25,0
2020-01-15,Romes,0,24,0
2020-01-15,Saint Motel,0,23,0
2020-01-15,Sakanaction,14,8,14
2020-01-15,Self,0,20,0
2020-01-15,Stella Jang,0,18,0
2020-01-15,Taichi Mukai,0,16,0
2020-01-15,Tame Impala,9,12,9
2020-01-15,The Dave Brubeck Quartet,0,22,0
2020-01-15,The Fearless Flyers,0,30,0
2020-01-15,The Knocks,15,7,13
2020-01-15,The Kooks,0,17,0
2020-01-15,The Shins,20,6,20
2020-01-15,The Strokes,0,19,0
2020-01-15,UNISON SQUARE GARDEN,0,21,0
2020-01-15,Vulfpeck,1,15,1
2020-01-15,Wednesday Campanella,0,26,0
2020-01-15,Yuki Hayashi,0,27,0
2020-01-15,フレデリック,0,28,0
2020-01-15,久石譲,0,54,0
2020-01-16,Anderson .Paak,0,31,0
2020-01-16,Antônio Carlos Jobim,0,53,0
2020-01-16,Arctic Monkeys,0,34,0
2020-01-16,Babu Santana,0,35,0
2020-01-16,Baco Exu do Blues,0,36,0
2020-01-16,Castlebeat,0,37,0
2020-01-16,Chico Buarque,0,38,0
2020-01-16,Chihiro Yamanaka,0,39,0
2020-01-16,Christian McBride,0,40,0
2020-01-16,Cory Wong,35,1,35
2020-01-16,Daft Punk,0,41,0
2020-01-16,Emicida,0,42,0
2020-01-16,Fitz and the Tantrums,0,33,0
2020-01-16,Foster the People,235,0,220
2020-01-16,Gen Hoshino,0,43,0
2020-01-16,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-16,Hermeto Pascoal,0,46,0
2020-01-16,Hiromi,26,3,26
2020-01-16,J Rabbit,0,47,0
2020-01-16,Jamiroquai,13,9,13
2020-01-16,Jimi Hendrix,0,48,0
2020-01-16,Jimmy Ponder,0,49,0
2020-01-16,John Mayer,12,10,12
2020-01-16,KT Tunstall,0,50,0
2020-01-16,Kenshi Yonezu,0,51,0
2020-01-16,Khruangbin,0,52,0
2020-01-16,Kristen Bell,20,5,20
2020-01-16,Novos Baianos,11,11,11
2020-01-16,OKAMOTO'S,0,44,0
2020-01-16,Oscar Peterson,1,14,1
2020-01-16,Phoenix,6,13,6
2020-01-16,Pomplamoose,0,32,0
2020-01-16,Public Enemy,0,29,0
2020-01-16,Rage Against the Machine,22,4,22
2020-01-16,Red Hot Chili Peppers,29,2,29
2020-01-16,Rina Sawayama,0,25,0
2020-01-16,Romes,0,24,0
2020-01-16,Saint Motel,0,23,0
2020-01-16,Sakanaction,14,8,14
2020-01-16,Self,0,20,0
2020-01-16,Stella Jang,0,18,0
2020-01-16,Taichi Mukai,0,16,0
2020-01-16,Tame Impala,9,12,9
2020-01-16,The Dave Brubeck Quartet,0,22,0
2020-01-16,The Fearless Flyers,0,30,0
2020-01-16,The Knocks,17,7,15
2020-01-16,The Kooks,0,17,0
2020-01-16,The Shins,20,6,20
2020-01-16,The Strokes,0,19,0
2020-01-16,UNISON SQUARE GARDEN,0,21,0
2020-01-16,Vulfpeck,1,15,1
2020-01-16,Wednesday Campanella,0,26,0
2020-01-16,Yuki Hayashi,0,27,0
2020-01-16,フレデリック,0,28,0
2020-01-16,久石譲,0,54,0
2020-01-17,Anderson .Paak,0,31,0
2020-01-17,Antônio Carlos Jobim,0,53,0
2020-01-17,Arctic Monkeys,0,34,0
2020-01-17,Babu Santana,0,35,0
2020-01-17,Baco Exu do Blues,0,36,0
2020-01-17,Castlebeat,0,37,0
2020-01-17,Chico Buarque,0,38,0
2020-01-17,Chihiro Yamanaka,0,39,0
2020-01-17,Christian McBride,0,40,0
2020-01-17,Cory Wong,38,1,35
2020-01-17,Daft Punk,0,41,0
2020-01-17,Emicida,0,42,0
2020-01-17,Fitz and the Tantrums,0,33,0
2020-01-17,Foster the People,249,0,235
2020-01-17,Gen Hoshino,0,43,0
2020-01-17,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-17,Hermeto Pascoal,0,46,0
2020-01-17,Hiromi,26,4,26
2020-01-17,J Rabbit,0,47,0
2020-01-17,Jamiroquai,13,10,13
2020-01-17,Jimi Hendrix,0,48,0
2020-01-17,Jimmy Ponder,0,49,0
2020-01-17,John Mayer,12,11,12
2020-01-17,KT Tunstall,0,50,0
2020-01-17,Kenshi Yonezu,0,51,0
2020-01-17,Khruangbin,0,52,0
2020-01-17,Kristen Bell,33,2,20
2020-01-17,Novos Baianos,11,13,11
2020-01-17,OKAMOTO'S,0,44,0
2020-01-17,Oscar Peterson,1,14,1
2020-01-17,Phoenix,25,5,6
2020-01-17,Pomplamoose,0,32,0
2020-01-17,Public Enemy,0,29,0
2020-01-17,Rage Against the Machine,23,6,22
2020-01-17,Red Hot Chili Peppers,29,3,29
2020-01-17,Rina Sawayama,0,25,0
2020-01-17,Romes,0,24,0
2020-01-17,Saint Motel,0,23,0
2020-01-17,Sakanaction,14,9,14
2020-01-17,Self,0,20,0
2020-01-17,Stella Jang,0,18,0
2020-01-17,Taichi Mukai,0,16,0
2020-01-17,Tame Impala,12,12,9
2020-01-17,The Dave Brubeck Quartet,0,22,0
2020-01-17,The Fearless Flyers,0,30,0
2020-01-17,The Knocks,17,8,17
2020-01-17,The Kooks,0,17,0
2020-01-17,The Shins,21,7,20
2020-01-17,The Strokes,0,19,0
2020-01-17,UNISON SQUARE GARDEN,0,21,0
2020-01-17,Vulfpeck,1,15,1
2020-01-17,Wednesday Campanella,0,26,0
2020-01-17,Yuki Hayashi,0,27,0
2020-01-17,フレデリック,0,28,0
2020-01-17,久石譲,0,54,0
2020-01-18,Anderson .Paak,0,31,0
2020-01-18,Antônio Carlos Jobim,0,53,0
2020-01-18,Arctic Monkeys,0,34,0
2020-01-18,Babu Santana,0,35,0
2020-01-18,Baco Exu do Blues,0,36,0
2020-01-18,Castlebeat,0,37,0
2020-01-18,Chico Buarque,0,38,0
2020-01-18,Chihiro Yamanaka,0,39,0
2020-01-18,Christian McBride,0,40,0
2020-01-18,Cory Wong,38,1,38
2020-01-18,Daft Punk,0,41,0
2020-01-18,Emicida,0,42,0
2020-01-18,Fitz and the Tantrums,0,33,0
2020-01-18,Foster the People,320,0,249
2020-01-18,Gen Hoshino,0,43,0
2020-01-18,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-18,Hermeto Pascoal,0,46,0
2020-01-18,Hiromi,26,4,26
2020-01-18,J Rabbit,0,47,0
2020-01-18,Jamiroquai,13,10,13
2020-01-18,Jimi Hendrix,0,48,0
2020-01-18,Jimmy Ponder,0,49,0
2020-01-18,John Mayer,12,11,12
2020-01-18,KT Tunstall,0,50,0
2020-01-18,Kenshi Yonezu,0,51,0
2020-01-18,Khruangbin,0,52,0
2020-01-18,Kristen Bell,33,2,33
2020-01-18,Novos Baianos,11,13,11
2020-01-18,OKAMOTO'S,0,44,0
2020-01-18,Oscar Peterson,1,14,1
2020-01-18,Phoenix,25,5,25
2020-01-18,Pomplamoose,0,32,0
2020-01-18,Public Enemy,0,29,0
2020-01-18,Rage Against the Machine,23,6,23
2020-01-18,Red Hot Chili Peppers,29,3,29
2020-01-18,Rina Sawayama,0,25,0
2020-01-18,Romes,0,24,0
2020-01-18,Saint Motel,0,23,0
2020-01-18,Sakanaction,14,9,14
2020-01-18,Self,0,20,0
2020-01-18,Stella Jang,0,18,0
2020-01-18,Taichi Mukai,0,16,0
2020-01-18,Tame Impala,12,12,12
2020-01-18,The Dave Brubeck Quartet,0,22,0
2020-01-18,The Fearless Flyers,0,30,0
2020-01-18,The Knocks,21,8,17
2020-01-18,The Kooks,0,17,0
2020-01-18,The Shins,21,7,21
2020-01-18,The Strokes,0,19,0
2020-01-18,UNISON SQUARE GARDEN,0,21,0
2020-01-18,Vulfpeck,1,15,1
2020-01-18,Wednesday Campanella,0,26,0
2020-01-18,Yuki Hayashi,0,27,0
2020-01-18,フレデリック,0,28,0
2020-01-18,久石譲,0,54,0
2020-01-19,Anderson .Paak,0,31,0
2020-01-19,Antônio Carlos Jobim,0,53,0
2020-01-19,Arctic Monkeys,0,34,0
2020-01-19,Babu Santana,0,35,0
2020-01-19,Baco Exu do Blues,0,36,0
2020-01-19,Castlebeat,0,37,0
2020-01-19,Chico Buarque,0,38,0
2020-01-19,Chihiro Yamanaka,0,39,0
2020-01-19,Christian McBride,0,40,0
2020-01-19,Cory Wong,38,1,38
2020-01-19,Daft Punk,0,41,0
2020-01-19,Emicida,0,42,0
2020-01-19,Fitz and the Tantrums,0,33,0
2020-01-19,Foster the People,320,0,320
2020-01-19,Gen Hoshino,0,43,0
2020-01-19,Guru Woof Música Relaxante Para Crianças,0,45,0
2020-01-19,Hermeto Pascoal,0,46,0
2020-01-19,Hiromi,26,4,26
2020-01-19,J Rabbit,0,47,0
2020-01-19,Jamiroquai,13,10,13
2020-01-19,Jimi Hendrix,0,48,0
2020-01-19,Jimmy Ponder,0,49,0
2020-01-19,John Mayer,12,12,12
2020-01-19,KT Tunstall,0,50,0
2020-01-19,Kenshi Yonezu,0,51,0
2020-01-19,Khruangbin,0,52,0
2020-01-19,Kristen Bell,33,2,33
2020-01-19,Novos Baianos,11,13,11
2020-01-19,OKAMOTO'S,0,44,0
2020-01-19,Oscar Peterson,1,14,1
2020-01-19,Phoenix,25,5,25
2020-01-19,Pomplamoose,0,32,0
2020-01-19,Public Enemy,0,23,0
2020-01-19,Rage Against the Machine,23,6,23
2020-01-19,Red Hot Chili Peppers,30,3,29
2020-01-19,Rina Sawayama,0,25,0
2020-01-19,Romes,0,24,0
2020-01-19,Saint Motel,1,15,0
2020-01-19,Sakanaction,14,9,14
2020-01-19,Self,0,20,0
2020-01-19,Stella Jang,0,18,0
2020-01-19,Taichi Mukai,0,22,0
2020-01-19,Tame Impala,13,11,12
2020-01-19,The Dave Brubeck Quartet,0,29,0
2020-01-19,The Fearless Flyers,0,30,0
2020-01-19,The Knocks,21,7,21
2020-01-19,The Kooks,0,21,0
2020-01-19,The Shins,21,8,21
2020-01-19,The Strokes,0,17,0
2020-01-19,UNISON SQUARE GARDEN,0,19,0
2020-01-19,Vulfpeck,1,16,1
2020-01-19,Wednesday Campanella,0,26,0
2020-01-19,Yuki Hayashi,0,27,0
2020-01-19,フレデリック,0,28,0
2020-01-19,久石譲,0,54,0
2020-01-20,Anderson .Paak,0,54,0
2020-01-20,Antônio Carlos Jobim,0,48,0
2020-01-20,Arctic Monkeys,0,28,0
2020-01-20,Babu Santana,0,34,0
2020-01-20,Baco Exu do Blues,0,23,0
2020-01-20,Castlebeat,0,19,0
2020-01-20,Chico Buarque,0,46,0
2020-01-20,Chihiro Yamanaka,0,53,0
2020-01-20,Christian McBride,0,50,0
2020-01-20,Cory Wong,41,1,38
2020-01-20,Daft Punk,0,47,0
2020-01-20,Emicida,0,43,0
2020-01-20,Fitz and the Tantrums,0,40,0
2020-01-20,Foster the People,335,0,320
2020-01-20,Gen Hoshino,0,38,0
2020-01-20,Guru Woof Música Relaxante Para Crianças,0,25,0
2020-01-20,Hermeto Pascoal,0,36,0
2020-01-20,Hiromi,26,4,26
2020-01-20,J Rabbit,0,39,0
2020-01-20,Jamiroquai,13,11,13
2020-01-20,Jimi Hendrix,0,41,0
2020-01-20,Jimmy Ponder,0,42,0
2020-01-20,John Mayer,12,12,12
2020-01-20,KT Tunstall,0,44,0
2020-01-20,Kenshi Yonezu,0,37,0
2020-01-20,Khruangbin,0,45,0
2020-01-20,Kristen Bell,35,2,33
2020-01-20,Novos Baianos,11,13,11
2020-01-20,OKAMOTO'S,0,49,0
2020-01-20,Oscar Peterson,1,18,1
2020-01-20,Phoenix,25,5,25
2020-01-20,Pomplamoose,0,51,0
2020-01-20,Public Enemy,0,52,0
2020-01-20,Rage Against the Machine,23,6,23
2020-01-20,Red Hot Chili Peppers,30,3,30
2020-01-20,Rina Sawayama,0,35,0
2020-01-20,Romes,0,26,0
2020-01-20,Saint Motel,1,15,1
2020-01-20,Sakanaction,14,9,14
2020-01-20,Self,0,20,0
2020-01-20,Stella Jang,0,21,0
2020-01-20,Taichi Mukai,0,22,0
2020-01-20,Tame Impala,13,10,13
2020-01-20,The Dave Brubeck Quartet,0,24,0
2020-01-20,The Fearless Flyers,1,16,0
2020-01-20,The Knocks,21,8,21
2020-01-20,The Kooks,0,27,0
2020-01-20,The Shins,21,7,21
2020-01-20,The Strokes,0,29,0
2020-01-20,UNISON SQUARE GARDEN,0,30,0
2020-01-20,Vulfpeck,1,17,1
2020-01-20,Wednesday Campanella,0,31,0
2020-01-20,Yuki Hayashi,0,32,0
2020-01-20,フレデリック,0,33,0
2020-01-20,久石譲,6,14,0
2020-01-21,Anderson .Paak,0,54,0
2020-01-21,Antônio Carlos Jobim,0,48,0
2020-01-21,Arctic Monkeys,0,29,0
2020-01-21,Babu Santana,0,28,0
2020-01-21,Baco Exu do Blues,0,35,0
2020-01-21,Castlebeat,0,24,0
2020-01-21,Chico Buarque,0,20,0
2020-01-21,Chihiro Yamanaka,0,38,0
2020-01-21,Christian McBride,0,53,0
2020-01-21,Cory Wong,41,1,41
2020-01-21,Daft Punk,0,50,0
2020-01-21,Emicida,0,47,0
2020-01-21,Fitz and the Tantrums,0,43,0
2020-01-21,Foster the People,364,0,335
2020-01-21,Gen Hoshino,0,40,0
2020-01-21,Guru Woof Música Relaxante Para Crianças,0,37,0
2020-01-21,Hermeto Pascoal,0,26,0
2020-01-21,Hiromi,26,4,26
2020-01-21,J Rabbit,0,39,0
2020-01-21,Jamiroquai,13,12,13
2020-01-21,Jimi Hendrix,0,41,0
2020-01-21,Jimmy Ponder,0,42,0
2020-01-21,John Mayer,12,13,12
2020-01-21,KT Tunstall,0,44,0
2020-01-21,Kenshi Yonezu,0,45,0
2020-01-21,Khruangbin,0,46,0
2020-01-21,Kristen Bell,35,2,35
2020-01-21,Novos Baianos,11,14,11
2020-01-21,OKAMOTO'S,0,49,0
2020-01-21,Oscar Peterson,1,19,1
2020-01-21,Phoenix,25,5,25
2020-01-21,Pomplamoose,0,51,0
2020-01-21,Public Enemy,0,52,0
2020-01-21,Rage Against the Machine,23,7,23
2020-01-21,Red Hot Chili Peppers,31,3,30
2020-01-21,Rina Sawayama,0,36,0
2020-01-21,Romes,0,27,0
2020-01-21,Saint Motel,1,16,1
2020-01-21,Sakanaction,14,10,14
2020-01-21,Self,0,21,0
2020-01-21,Stella Jang,0,22,0
2020-01-21,Taichi Mukai,0,23,0
2020-01-21,Tame Impala,13,11,13
2020-01-21,The Dave Brubeck Quartet,0,25,0
2020-01-21,The Fearless Flyers,1,17,1
2020-01-21,The Knocks,23,6,21
2020-01-21,The Kooks,14,9,0
2020-01-21,The Shins,21,8,21
2020-01-21,The Strokes,0,30,0
2020-01-21,UNISON SQUARE GARDEN,0,31,0
2020-01-21,Vulfpeck,1,18,1
2020-01-21,Wednesday Campanella,0,32,0
2020-01-21,Yuki Hayashi,0,33,0
2020-01-21,フレデリック,0,34,0
2020-01-21,久石譲,6,15,6
2020-01-22,Anderson .Paak,0,54,0
2020-01-22,Antônio Carlos Jobim,0,48,0
2020-01-22,Arctic Monkeys,0,29,0
2020-01-22,Babu Santana,0,28,0
2020-01-22,Baco Exu do Blues,0,35,0
2020-01-22,Castlebeat,0,24,0
2020-01-22,Chico Buarque,0,20,0
2020-01-22,Chihiro Yamanaka,0,38,0
2020-01-22,Christian McBride,0,53,0
2020-01-22,Cory Wong,41,1,41
2020-01-22,Daft Punk,0,50,0
2020-01-22,Emicida,0,47,0
2020-01-22,Fitz and the Tantrums,0,43,0
2020-01-22,Foster the People,396,0,364
2020-01-22,Gen Hoshino,0,40,0
2020-01-22,Guru Woof Música Relaxante Para Crianças,0,37,0
2020-01-22,Hermeto Pascoal,0,26,0
2020-01-22,Hiromi,26,4,26
2020-01-22,J Rabbit,0,39,0
2020-01-22,Jamiroquai,13,12,13
2020-01-22,Jimi Hendrix,0,41,0
2020-01-22,Jimmy Ponder,0,42,0
2020-01-22,John Mayer,12,13,12
2020-01-22,KT Tunstall,0,44,0
2020-01-22,Kenshi Yonezu,0,45,0
2020-01-22,Khruangbin,0,46,0
2020-01-22,Kristen Bell,35,2,35
2020-01-22,Novos Baianos,11,14,11
2020-01-22,OKAMOTO'S,0,49,0
2020-01-22,Oscar Peterson,1,19,1
2020-01-22,Phoenix,25,6,25
2020-01-22,Pomplamoose,0,51,0
2020-01-22,Public Enemy,0,52,0
2020-01-22,Rage Against the Machine,23,7,23
2020-01-22,Red Hot Chili Peppers,31,3,31
2020-01-22,Rina Sawayama,0,36,0
2020-01-22,Romes,0,27,0
2020-01-22,Saint Motel,1,16,1
2020-01-22,Sakanaction,14,10,14
2020-01-22,Self,0,21,0
2020-01-22,Stella Jang,0,22,0
2020-01-22,Taichi Mukai,0,23,0
2020-01-22,Tame Impala,13,11,13
2020-01-22,The Dave Brubeck Quartet,0,25,0
2020-01-22,The Fearless Flyers,1,17,1
2020-01-22,The Knocks,25,5,23
2020-01-22,The Kooks,14,9,14
2020-01-22,The Shins,21,8,21
2020-01-22,The Strokes,0,30,0
2020-01-22,UNISON SQUARE GARDEN,0,31,0
2020-01-22,Vulfpeck,1,18,1
2020-01-22,Wednesday Campanella,0,32,0
2020-01-22,Yuki Hayashi,0,33,0
2020-01-22,フレデリック,0,34,0
2020-01-22,久石譲,6,15,6
2020-01-23,Anderson .Paak,0,54,0
2020-01-23,Antônio Carlos Jobim,0,48,0
2020-01-23,Arctic Monkeys,0,29,0
2020-01-23,Babu Santana,0,28,0
2020-01-23,Baco Exu do Blues,0,35,0
2020-01-23,Castlebeat,0,24,0
2020-01-23,Chico Buarque,0,20,0
2020-01-23,Chihiro Yamanaka,0,38,0
2020-01-23,Christian McBride,0,53,0
2020-01-23,Cory Wong,45,1,41
2020-01-23,Daft Punk,0,50,0
2020-01-23,Emicida,0,47,0
2020-01-23,Fitz and the Tantrums,0,43,0
2020-01-23,Foster the People,412,0,396
2020-01-23,Gen Hoshino,0,40,0
2020-01-23,Guru Woof Música Relaxante Para Crianças,0,37,0
2020-01-23,Hermeto Pascoal,0,26,0
2020-01-23,Hiromi,27,6,26
2020-01-23,J Rabbit,0,39,0
2020-01-23,Jamiroquai,13,12,13
2020-01-23,Jimi Hendrix,0,41,0
2020-01-23,Jimmy Ponder,0,42,0
2020-01-23,John Mayer,12,13,12
2020-01-23,KT Tunstall,0,44,0
2020-01-23,Kenshi Yonezu,0,45,0
2020-01-23,Khruangbin,0,46,0
2020-01-23,Kristen Bell,38,2,35
2020-01-23,Novos Baianos,11,14,11
2020-01-23,OKAMOTO'S,0,49,0
2020-01-23,Oscar Peterson,1,19,1
2020-01-23,Phoenix,36,3,25
2020-01-23,Pomplamoose,0,51,0
2020-01-23,Public Enemy,0,52,0
2020-01-23,Rage Against the Machine,24,7,23
2020-01-23,Red Hot Chili Peppers,33,4,31
2020-01-23,Rina Sawayama,0,36,0
2020-01-23,Romes,0,27,0
2020-01-23,Saint Motel,2,16,1
2020-01-23,Sakanaction,14,11,14
2020-01-23,Self,0,21,0
2020-01-23,Stella Jang,0,22,0
2020-01-23,Taichi Mukai,0,23,0
2020-01-23,Tame Impala,16,9,13
2020-01-23,The Dave Brubeck Quartet,0,25,0
2020-01-23,The Fearless Flyers,1,17,1
2020-01-23,The Knocks,29,5,25
2020-01-23,The Kooks,14,10,14
2020-01-23,The Shins,22,8,21
2020-01-23,The Strokes,0,30,0
2020-01-23,UNISON SQUARE GARDEN,0,31,0
2020-01-23,Vulfpeck,1,18,1
2020-01-23,Wednesday Campanella,0,32,0
2020-01-23,Yuki Hayashi,0,33,0
2020-01-23,フレデリック,0,34,0
2020-01-23,久石譲,6,15,6
2020-01-24,Anderson .Paak,0,54,0
2020-01-24,Antônio Carlos Jobim,0,47,0
2020-01-24,Arctic Monkeys,0,30,0
2020-01-24,Babu Santana,0,28,0
2020-01-24,Baco Exu do Blues,0,29,0
2020-01-24,Castlebeat,0,26,0
2020-01-24,Chico Buarque,0,35,0
2020-01-24,Chihiro Yamanaka,0,53,0
2020-01-24,Christian McBride,0,52,0
2020-01-24,Cory Wong,45,1,45
2020-01-24,Daft Punk,0,49,0
2020-01-24,Emicida,0,46,0
2020-01-24,Fitz and the Tantrums,0,43,0
2020-01-24,Foster the People,428,0,412
2020-01-24,Gen Hoshino,0,42,0
2020-01-24,Guru Woof Música Relaxante Para Crianças,0,39,0
2020-01-24,Hermeto Pascoal,0,22,0
2020-01-24,Hiromi,27,6,27
2020-01-24,J Rabbit,0,37,0
2020-01-24,Jamiroquai,13,13,13
2020-01-24,Jimi Hendrix,0,40,0
2020-01-24,Jimmy Ponder,0,41,0
2020-01-24,John Mayer,12,14,12
2020-01-24,KT Tunstall,15,11,0
2020-01-24,Kenshi Yonezu,0,44,0
2020-01-24,Khruangbin,0,45,0
2020-01-24,Kristen Bell,38,3,38
2020-01-24,Novos Baianos,11,15,11
2020-01-24,OKAMOTO'S,0,48,0
2020-01-24,Oscar Peterson,1,21,1
2020-01-24,Phoenix,45,2,36
2020-01-24,Pomplamoose,0,50,0
2020-01-24,Public Enemy,0,51,0
